case_study_id	rater	rater_type	tag	principle	conversation_source	rating	answer_time_min
SC44948	sleep_secondary_a	secondary	insights	important_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	important_user_data	phllm	3	30.6
SC44948	sleep_primary_b	primary	insights	no_assumptions	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_assumptions	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_assumptions	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_hallucinations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_hallucinations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_hallucinations	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_incorrect_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_domain_knowledge	phllm	4	30.6
SC44948	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_incorrect_important_interpretations	phllm	2	16.11666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_important_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_incorrect_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_unimportant_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_incorrect_user_data	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_incorrect_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_incorrect_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_unimportant_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	insights	no_unimportant_user_data	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	insights	no_unimportant_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	insights	no_unimportant_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	overall	non_harmful	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	overall	non_harmful	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	overall	non_harmful	phllm	5	30.6
SC44948	sleep_primary_b	primary	overall	overall_quality	phllm	3	29.15
SC44948	sleep_secondary_a	secondary	overall	overall_quality	phllm	2	16.11666667
SC44948	sleep_primary_d	primary	overall	overall_quality	phllm	3	30.6
SC44948	sleep_primary_b	primary	overall	readable	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	overall	readable	phllm	4	16.11666667
SC44948	sleep_primary_d	primary	overall	readable	phllm	2	30.6
SC44948	sleep_primary_b	primary	recommendations	important_domain_knowledge	phllm	3	29.15
SC44948	sleep_secondary_a	secondary	recommendations	important_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	important_domain_knowledge	phllm	4	30.6
SC44948	sleep_primary_b	primary	recommendations	important_interpretations	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	recommendations	important_interpretations	phllm	4	16.11666667
SC44948	sleep_primary_d	primary	recommendations	important_interpretations	phllm	4	30.6
SC44948	sleep_primary_b	primary	recommendations	important_user_data	phllm	3	29.15
SC44948	sleep_secondary_a	secondary	recommendations	important_user_data	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	recommendations	important_user_data	phllm	4	30.6
SC44948	sleep_primary_b	primary	recommendations	no_assumptions	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_assumptions	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_assumptions	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_hallucinations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_hallucinations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_hallucinations	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	phllm	4	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_incorrect_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_incorrect_important_interpretations	phllm	3	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_important_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_incorrect_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_unimportant_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_incorrect_user_data	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_incorrect_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_incorrect_user_data	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_unimportant_domain_knowledge	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_domain_knowledge	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_unimportant_interpretations	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_interpretations	phllm	5	30.6
SC44948	sleep_primary_b	primary	recommendations	no_unimportant_user_data	phllm	5	29.15
SC44948	sleep_secondary_a	secondary	recommendations	no_unimportant_user_data	phllm	5	16.11666667
SC44948	sleep_primary_d	primary	recommendations	no_unimportant_user_data	phllm	5	30.6
SC80016	sleep_primary_b	primary	etiology	important_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	important_domain_knowledge	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	etiology	important_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	important_interpretations	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	etiology	important_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	important_user_data	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_assumptions	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_assumptions	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_hallucinations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_hallucinations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	gemini_ultra	2	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	gemini_ultra	3	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_important_interpretations	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_unimportant_interpretations	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_user_data	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_interpretations	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_user_data	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	insights	important_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	important_domain_knowledge	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	insights	important_interpretations	gemini_ultra	3	31.53333333
SC80016	sleep_secondary_c	secondary	insights	important_interpretations	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	insights	important_user_data	gemini_ultra	3	31.53333333
SC80016	sleep_secondary_c	secondary	insights	important_user_data	gemini_ultra	3	17.73333333
SC80016	sleep_primary_b	primary	insights	no_assumptions	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_assumptions	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_hallucinations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_hallucinations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_incorrect_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_incorrect_important_interpretations	gemini_ultra	4	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_incorrect_important_interpretations	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_incorrect_unimportant_interpretations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_incorrect_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_incorrect_user_data	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_unimportant_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	insights	no_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_unimportant_interpretations	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	insights	no_unimportant_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	insights	no_unimportant_user_data	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	overall	non_harmful	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	overall	non_harmful	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	overall	overall_quality	gemini_ultra	2	31.53333333
SC80016	sleep_secondary_c	secondary	overall	overall_quality	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	overall	readable	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	overall	readable	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	important_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	important_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	important_interpretations	gemini_ultra	1	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	important_interpretations	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	recommendations	important_user_data	gemini_ultra	1	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	important_user_data	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_assumptions	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_assumptions	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_hallucinations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_hallucinations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_incorrect_domain_knowledge	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_incorrect_important_interpretations	gemini_ultra	1	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_incorrect_important_interpretations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_incorrect_unimportant_interpretations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_incorrect_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_incorrect_user_data	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_unimportant_domain_knowledge	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_unimportant_interpretations	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_unimportant_interpretations	gemini_ultra	5	17.73333333
SC80016	sleep_primary_b	primary	recommendations	no_unimportant_user_data	gemini_ultra	5	31.53333333
SC80016	sleep_secondary_c	secondary	recommendations	no_unimportant_user_data	gemini_ultra	4	17.73333333
SC80016	sleep_primary_b	primary	etiology	important_domain_knowledge	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	important_domain_knowledge	phllm_early_checkpoint	4	19.83333333
SC80016	sleep_primary_b	primary	etiology	important_interpretations	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	important_interpretations	phllm_early_checkpoint	3	19.83333333
SC80016	sleep_primary_b	primary	etiology	important_user_data	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	important_user_data	phllm_early_checkpoint	4	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_assumptions	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_assumptions	phllm_early_checkpoint	5	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_hallucinations	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_hallucinations	phllm_early_checkpoint	5	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	3	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_domain_knowledge	phllm_early_checkpoint	5	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	2	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_important_interpretations	phllm_early_checkpoint	3	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_unimportant_interpretations	phllm_early_checkpoint	3	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_incorrect_user_data	phllm_early_checkpoint	5	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_domain_knowledge	phllm_early_checkpoint	4	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_interpretations	phllm_early_checkpoint	4	19.83333333
SC80016	sleep_primary_b	primary	etiology	no_unimportant_user_data	phllm_early_checkpoint	5	30.18333333
SC80016	sleep_secondary_c	secondary	etiology	no_unimportant_user_data	phllm_early_checkpoint	4	19.83333333
